sampleNum,Bus.lax,Bus.lay,Bus.laz,Bus.rx,Bus.ry,Bus.rz,Node01.lax,Node01.lay,Node01.laz,Node01.rx,Node01.ry,Node01.rz,Node02.lax,Node02.lay,Node02.laz,Node02.rx,Node02.ry,Node02.rz,Node03.lax,Node03.lay,Node03.laz,Node03.rx,Node03.ry,Node03.rz,Node04.lax,Node04.lay,Node04.laz,Node04.rx,Node04.ry,Node04.rz,Node05.lax,Node05.lay,Node05.laz,Node05.rx,Node05.ry,Node05.rz
5780,0.0,0.0,0.0,0.0,0.0,0.0,0.08384748,0.11831945,0.23047575,2.31088924,0.48108423,1.44550788,0.01434141,0.00100584,0.03930391,-2.91353846,-0.34912387,-3.03736711,-0.08890665,0.33277982,-0.1642547,-2.04685187,0.13715926,1.61974084,0.01226811,-0.00261838,0.00317171,2.82022524,-0.49131384,-2.96594334,4.531e-05,0.00042427,-0.00059647,1.15127778,-1.36695862,2.11833024
5781,0.0,0.0,0.0,0.0,0.0,0.0,0.09606372,0.14997332,0.22529028,2.30739832,0.48626891,1.43345702,0.01616638,-0.04649205,0.00918159,-2.91216516,-0.34926197,-3.03728318,-0.06281691,0.27842614,-0.15874985,-2.04920626,0.13681158,1.60993803,-0.00558465,-0.00582768,-0.00152066,2.82028627,-0.4913263,-2.96603608,0.00017629,0.00054776,-1.991e-05,1.15130305,-1.36695886,2.11829901
5782,0.0,0.0,0.0,0.0,0.0,0.0,0.09145512,0.13916638,0.20810272,2.30496645,0.49401075,1.42288888,-0.01242795,0.03988,-0.01302144,-2.91360378,-0.34930304,-3.03741837,-0.03606517,0.22369666,-0.15077187,-2.05115724,0.13624388,1.60042322,-0.00320317,0.00733539,-0.00176811,2.82033873,-0.49134055,-2.96606469,0.00073893,-0.00109539,0.00012152,1.15135264,-1.36694562,2.11827755
5783,0.0,0.0,0.0,0.0,0.0,0.0,0.09028969,0.12540649,0.17511243,2.29981589,0.50381809,1.41267264,-0.00825968,0.00229617,-0.01210684,-2.91448116,-0.3493636,-3.03731179,-0.00627392,0.16890965,-0.15937892,-2.05272126,0.1357061,1.5910784,0.0067078,-0.00232028,0.00232431,2.82037687,-0.4913604,-2.96592426,8.13e-06,-0.00011332,0.00062668,1.15141869,-1.36692774,2.11819458
5784,0.0,0.0,0.0,0.0,0.0,0.0,0.09923177,0.13434808,0.14096563,2.29646397,0.51404005,1.4029659,0.01206673,-0.01575957,0.01487529,-2.91314983,-0.34932756,-3.03730011,0.0249667,0.12982062,-0.15043083,-2.05446458,0.13520195,1.58184385,-0.00477251,-0.0014202,-0.00216373,2.82031775,-0.49132413,-2.96601009,0.00027427,-0.0005227,0.00036568,1.15125847,-1.36694467,2.1183548
5785,0.0,0.0,0.0,0.0,0.0,0.0,0.10278376,0.14142248,0.14003231,2.29561257,0.52479309,1.39331067,-0.00114105,-0.00258763,9.697e-05,-2.91301441,-0.34929743,-3.03746486,0.01576015,0.08029816,-0.11328793,-2.0568912,0.1346481,1.57268643,0.00098032,0.00226432,0.00205948,2.82039881,-0.49133816,-2.96596169,-0.00013744,0.00106119,0.00082044,1.15116477,-1.36693716,2.11841393
5786,0.0,0.0,0.0,0.0,0.0,0.0,0.11900114,0.12672186,0.13648382,2.2968235,0.53592354,1.38371611,-0.00861266,0.01719666,-0.01150798,-2.91389179,-0.34934983,-3.03749824,-0.00283184,0.02461323,-0.12547375,-2.05910063,0.13440137,1.56356347,-0.00018861,-0.00150228,-0.00163001,2.82035112,-0.49131879,-2.96591401,-9.905e-05,-0.00054061,0.00051483,1.15123022,-1.36693799,2.11836529
5787,0.0,0.0,0.0,0.0,0.0,0.0,0.14079954,0.07081594,0.10473812,2.29347396,0.54877275,1.37405014,0.00190441,-0.00900707,0.00260651,-2.91359329,-0.34932861,-3.03751421,-0.02829912,-0.00424658,-0.15025666,-2.06132936,0.13454348,1.55439639,-0.00016051,0.00222666,2.171e-05,2.82039642,-0.49130711,-2.96592665,0.00010357,-0.00043006,-7.014e-05,1.15113294,-1.366925,2.11848092
5788,0.0,0.0,0.0,0.0,0.0,0.0,0.14746378,-0.01739472,0.05843431,2.28932571,0.56299728,1.3656956,0.00344142,-0.00346752,0.00503065,-2.91307592,-0.34929329,-3.03754926,-0.06100119,-0.04600702,-0.14724937,-2.063555,0.13473864,1.54531848,0.00017541,-0.00068594,-0.00028412,2.82036519,-0.49129787,-2.9659133,-6.96e-06,0.00052638,-4.711e-05,1.15104091,-1.36692679,2.11854982
5789,0.0,0.0,0.0,0.0,0.0,0.0,0.15086888,-0.11694044,-0.0095785,2.28293777,0.57916129,1.35889161,-0.00393227,0.00551013,-0.00607258,-2.91338563,-0.34929663,-3.03757,-0.07200108,-0.10797952,-0.1584453,-2.06483459,0.13471301,1.53660226,-0.00040192,-0.00023941,-0.00114543,2.82033801,-0.49129334,-2.96588469,-0.00028875,0.00142089,-0.00021632,1.15102994,-1.3669486,2.11854649
5790,0.0,0.0,0.0,0.0,0.0,0.0,0.15534541,-0.20832649,-0.10142218,2.27727127,0.59692597,1.35269403,-0.0008805,0.00089836,-0.00067511,-2.9134357,-0.34928137,-3.0375638,-0.057343,-0.18076648,-0.16725336,-2.06551051,0.13452351,1.5282079,0.00059021,0.00039169,0.0008756,2.82036901,-0.49130091,-2.96589065,0.00016737,-0.00065071,-0.00020665,1.15111601,-1.36693966,2.11847687
5791,0.0,0.0,0.0,0.0,0.0,0.0,0.16473924,-0.27562681,-0.19314639,2.27492213,0.6145255,1.34873736,0.00308587,-0.00666954,0.00520726,-2.91304731,-0.34925404,-3.0375905,-0.03478689,-0.26196247,-0.15193242,-2.06565261,0.13417359,1.52022767,-0.0002008,-0.00143755,-0.00114241,2.82032514,-0.4913024,-2.96587205,0.00073626,-0.00136224,0.00073846,1.15115345,-1.3669157,2.11845613
5792,0.0,0.0,0.0,0.0,0.0,0.0,0.16874458,-0.31347677,-0.26453689,2.27543712,0.63037044,1.34634161,-0.00079224,0.00321316,-0.00150366,-2.91310263,-0.34925714,-3.03760028,-0.00886109,-0.33759749,-0.13110445,-2.06543374,0.13388786,1.51251912,0.00060902,0.00071612,0.00184398,2.82036686,-0.49130994,-2.96587777,0.00022778,-0.00045506,0.00071347,1.15120769,-1.36691642,2.1184082
5793,0.0,0.0,0.0,0.0,0.0,0.0,0.16755599,-0.33836174,-0.30097005,2.28003597,0.64284605,1.34675348,-0.00227737,0.00373323,-0.00382436,-2.91334963,-0.34928247,-3.03761578,-0.00125052,-0.39564645,-0.1045289,-2.06488156,0.13378514,1.50512731,-0.00104439,0.00094351,-0.00112021,2.82034135,-0.49130213,-2.96587539,0.00040528,0.00021034,4.791e-05,1.15113187,-1.36693335,2.11846066
5794,0.0,0.0,0.0,0.0,0.0,0.0,0.16590846,-0.35156918,-0.30406752,2.28557587,0.65145373,1.34821939,0.00148226,-0.00209667,0.00143689,-2.91316414,-0.34927043,-3.03764534,0.00428499,-0.44584215,-0.08571646,-2.06412959,0.13386904,1.49805164,0.00036504,0.00096227,0.00026125,2.82037258,-0.49130976,-2.96588111,0.0002516,0.00119636,0.00024563,1.15103447,-1.36692107,2.1185565
5795,0.0,0.0,0.0,0.0,0.0,0.0,0.16975901,-0.34744024,-0.27204248,2.29168391,0.65594876,1.35134673,0.0002955,-0.0022437,0.00072733,-2.91305542,-0.34926534,-3.03769994,0.00071976,-0.48317629,-0.07079325,-2.06312394,0.13421971,1.49144387,0.00018829,-0.00203543,0.00021891,2.82034469,-0.49130982,-2.96585155,7.245e-05,-0.0002478,-9.745e-05,1.15113842,-1.36693835,2.11847949
5796,0.0,0.0,0.0,0.0,0.0,0.0,0.17102237,-0.33586422,-0.21571249,2.2962954,0.65756768,1.3552314,-0.00175716,0.00144807,-0.00225723,-2.9131496,-0.34926605,-3.03772092,-0.00439921,-0.51699799,-0.0624422,-2.06239057,0.13473684,1.48545587,-0.00038091,-0.00015233,0.00062067,2.82034373,-0.49131078,-2.96583438,0.00015225,-0.0007981,-1.866e-05,1.1513648,-1.36693251,2.11824512
5797,0.0,0.0,0.0,0.0,0.0,0.0,0.16695067,-0.31699434,-0.15385753,2.30079198,0.65736771,1.36127675,-0.00026003,-0.00164332,0.00038762,-2.91310072,-0.34925056,-3.0377264,0.00353778,-0.55787116,-0.06442688,-2.06157589,0.13551031,1.48033059,0.00033887,0.00084534,0.00067161,2.82035971,-0.4913123,-2.96582818,0.00034889,-0.00061819,-0.00022552,1.15133631,-1.36692917,2.11825871
5798,0.0,0.0,0.0,0.0,0.0,0.0,0.16123566,-0.29231736,-0.11143804,2.30467558,0.65687484,1.36893713,0.00103136,0.00058066,0.0002666,-2.91300845,-0.34925056,-3.03770089,-0.00267658,-0.59926617,-0.0605907,-2.06108165,0.13636562,1.47617376,0.00014636,-6.464e-05,-0.00034884,2.8203373,-0.49131331,-2.96581078,0.00038787,0.00024487,0.00021961,1.15135896,-1.36693954,2.11823201
5799,0.0,0.0,0.0,0.0,0.0,0.0,0.14199646,-0.26176381,-0.0956828,2.30984187,0.65678138,1.3796854,-0.00127458,0.0014986,-0.00252158,-2.91306615,-0.34924579,-3.03770828,-0.01401412,-0.63669777,-0.0526522,-2.06066751,0.13758951,1.47293937,-0.00036216,0.00058796,0.0001256,2.82034707,-0.4913232,-2.96581554,0.00023476,0.00015229,-0.00017289,1.15135789,-1.36693716,2.11824036
5800,0.0,0.0,0.0,0.0,0.0,0.0,0.11371633,-0.21159387,-0.09018705,2.31548977,0.65709603,1.39206529,-0.00099765,-0.00179815,-0.00059071,-2.9130857,-0.34924641,-3.0377295,-0.01238211,-0.66918677,-0.0596562,-2.06025815,0.13918842,1.4707092,-0.00090824,-0.0025538,-0.00150151,2.82031059,-0.49131742,-2.9658134,-0.00024675,-0.0001733,-0.00055948,1.15129662,-1.36692905,2.11828852
5801,0.0,0.0,0.0,0.0,0.0,0.0,0.08933154,-0.15509151,-0.08357582,2.32296133,0.65678,1.40651071,0.00036377,-0.0024161,0.00074086,-2.91301322,-0.34924844,-3.03773999,-0.01964207,-0.68208092,-0.0723744,-2.0603106,0.1413154,1.46938825,2.792e-05,0.0006059,0.00083243,2.82032275,-0.49131534,-2.96582222,-0.00014485,0.00032122,-3.888e-05,1.15119219,-1.36693144,2.11836958
5802,0.0,0.0,0.0,0.0,0.0,0.0,0.07071886,-0.109183,-0.07159244,2.32926369,0.65616632,1.42007005,-0.00058885,0.00267367,-0.001385,-2.91307592,-0.34927395,-3.03769779,-0.03392085,-0.6777094,-0.08538775,-2.06071424,0.14398803,1.46891761,0.00023492,0.00100645,0.00016401,2.82030225,-0.49130619,-2.96580863,0.00087774,-0.00047482,0.00018626,1.15129876,-1.3669126,2.11827898
5803,0.0,0.0,0.0,0.0,0.0,0.0,0.05587586,-0.07941367,-0.05422921,2.33554864,0.65428698,1.43491554,-0.00138102,0.00101419,-0.0018429,-2.91313601,-0.34927917,-3.0376966,-0.04930819,-0.6776886,-0.08951698,-2.06097412,0.14698151,1.46944308,-0.00060992,-0.00087946,0.00040548,2.82026792,-0.49129096,-2.96580958,0.00032767,-0.00088533,0.00038206,1.1513083,-1.3668977,2.11828637
5804,0.0,0.0,0.0,0.0,0.0,0.0,0.04813628,-0.05943002,-0.02969033,2.34037399,0.65210998,1.44827974,0.00021103,-0.00210881,0.00053306,-2.91305757,-0.34927434,-3.03769326,-0.05680035,-0.68986368,-0.08710023,-2.0611825,0.15004331,1.47110248,-0.00036075,-0.00077391,7.811e-05,2.82025647,-0.49129874,-2.96581507,-0.00045955,-0.00012746,-0.0002099,1.15128827,-1.36691773,2.11828184
5805,0.0,0.0,0.0,0.0,0.0,0.0,0.04125711,-0.05092362,-0.01230338,2.34571624,0.6495834,1.46277261,0.00012859,-0.00015953,0.00038938,-2.91303015,-0.34927872,-3.03766704,-0.05916147,-0.6950205,-0.0731234,-2.0611167,0.15312669,1.47376347,0.00012547,5.592e-05,4.808e-05,2.82022858,-0.49130684,-2.96580791,-0.00036749,0.00070288,7.356e-05,1.15121043,-1.36694634,2.11832309
5806,0.0,0.0,0.0,0.0,0.0,0.0,0.03162451,-0.04123639,-0.00423592,2.35165215,0.64730853,1.47727561,-0.00084259,0.00148029,-0.00116053,-2.91310048,-0.34929144,-3.03763342,-0.04754442,-0.68730718,-0.04811594,-2.06042171,0.15617801,1.47742045,0.00110291,0.0008534,0.00011588,2.82024169,-0.49132138,-2.96579814,0.000857,-0.00025402,0.00037093,1.15118146,-1.36693823,2.11837101
5807,0.0,0.0,0.0,0.0,0.0,0.0,0.01741935,-0.03642659,-0.00841731,2.35829663,0.64498293,1.49380028,-0.00068655,4.453e-05,-0.00056278,-2.91313291,-0.34928864,-3.03761911,-0.04415492,-0.66235512,-0.01960723,-2.05953526,0.15909611,1.48195744,0.00017156,0.00024235,-0.00060642,2.8202343,-0.49130815,-2.96581006,0.00072501,-0.00083163,0.00045726,1.1510818,-1.36692595,2.11847925
5808,0.0,0.0,0.0,0.0,0.0,0.0,0.00412685,-0.03632293,-0.02267835,2.36544466,0.6430096,1.51038766,0.00014567,-0.00089814,-0.00019137,-2.91309595,-0.3492941,-3.0376184,-0.02501521,-0.62809652,-0.01497575,-2.05850911,0.1619641,1.48735416,-0.00024119,4.232e-05,-0.00063597,2.82023335,-0.49131587,-2.96581554,-0.00025106,1.747e-05,-0.00056151,1.15108371,-1.3669461,2.11847401
5809,0.0,0.0,0.0,0.0,0.0,0.0,-0.00849061,-0.03801491,-0.0374971,2.37364101,0.64007741,1.52905965,-0.00036202,0.00049797,-0.00061931,-2.9131043,-0.34928086,-3.03761292,-0.00636358,-0.57622778,-0.02642615,-2.05813813,0.1648403,1.49346936,-0.0003295,0.00015344,-0.00034782,2.82024813,-0.4913229,-2.96580863,-0.00022976,0.00091155,7.377e-05,1.15110648,-1.36695862,2.11844683
5810,0.0,0.0,0.0,0.0,0.0,0.0,-0.02456987,-0.03906226,-0.04717656,2.38026905,0.63696158,1.54748368,0.00011408,-0.00019934,-0.00057378,-2.91311383,-0.3492887,-3.03760123,0.01542952,-0.53052121,-0.03366897,-2.05853868,0.16741739,1.50041997,0.00056165,-4.951e-05,0.00040462,2.82025981,-0.49132052,-2.96581793,0.00032513,-0.00069882,0.00039227,1.15116644,-1.36693561,2.11840367
5811,0.0,0.0,0.0,0.0,0.0,0.0,-0.04241847,-0.03856563,-0.04696181,2.38769674,0.63206047,1.56788111,0.00013807,-0.00079909,-0.00061362,-2.91312766,-0.3492977,-3.03757811,0.01430334,-0.48599088,-0.02609185,-2.05952501,0.16984183,1.50815332,-0.00046871,-0.00017659,6.138e-05,2.82028127,-0.49132204,-2.96582556,0.00060544,9.066e-05,0.00026759,1.15131772,-1.36693478,2.11825562
5812,0.0,0.0,0.0,0.0,0.0,0.0,-0.06333821,-0.04360634,-0.04115419,2.39266706,0.62713033,1.58783853,-0.00021619,-0.00054923,-0.0009551,-2.91315556,-0.34929264,-3.03757501,0.01624558,-0.44370273,-0.02613737,-2.06062722,0.17220195,1.51659906,-4.8e-05,-0.0005993,-0.00051149,2.82026792,-0.49130628,-2.96582699,0.00015473,-0.00030137,-0.00049614,1.15131438,-1.36693108,2.11825562
5813,0.0,0.0,0.0,0.0,0.0,0.0,-0.08654605,-0.05618137,-0.03649554,2.39783382,0.62115568,1.60914183,-0.00089288,0.00044404,-0.00034567,-2.91318297,-0.34929654,-3.03757453,0.01762929,-0.4025093,-0.03511494,-2.06198263,0.17459358,1.52568316,-0.00042216,0.00063762,2.122e-05,2.8202939,-0.49131015,-2.96581984,3.393e-05,0.00061934,-0.00064943,1.15128183,-1.36694968,2.11829662
5814,0.0,0.0,0.0,0.0,0.0,0.0,-0.11330019,-0.06947013,-0.03298302,2.39992452,0.61569381,1.63001478,0.00010415,-6.72e-05,9.098e-05,-2.91318274,-0.3492938,-3.03756046,0.01646208,-0.3607609,-0.03510316,-2.06375718,0.1768399,1.53535664,0.00045268,0.0001794,0.00026325,2.82030344,-0.49131793,-2.96582532,0.00080544,-0.00037252,0.0007764,1.15138328,-1.3669548,2.11820054
5815,0.0,0.0,0.0,0.0,0.0,0.0,-0.14113884,-0.08140105,-0.03297218,2.40178752,0.60969281,1.65118515,-0.00029257,-5.377e-05,-0.00040414,-2.9131937,-0.34929147,-3.03754592,-0.0001917,-0.31902796,-0.02670809,-2.0653286,0.17883708,1.54558015,-0.000441,-0.00066269,0.0003373,2.82030487,-0.49131593,-2.96583438,0.00052452,0.00033981,0.00060523,1.15144563,-1.36694586,2.11814404
5816,0.0,0.0,0.0,0.0,0.0,0.0,-0.16719815,-0.09912346,-0.04070302,2.40109992,0.60453385,1.67157042,-0.00082313,-0.00024099,-0.00078462,-2.91321445,-0.34928852,-3.03753257,-0.02247385,-0.28138027,-0.02165161,-2.06661272,0.18072134,1.55629218,2.125e-05,0.00065382,-3.34e-06,2.82029319,-0.49132359,-2.96583939,0.00074477,0.00051761,0.00041651,1.1515094,-1.36697471,2.11804295
5817,0.0,0.0,0.0,0.0,0.0,0.0,-0.18734968,-0.12348673,-0.05950657,2.39997292,0.59909075,1.69151771,-0.00025258,0.00050958,-0.00057153,-2.91320848,-0.34927633,-3.03750539,-0.0283167,-0.24775457,-0.03392294,-2.06735086,0.18258715,1.56731701,-0.00054325,5.386e-05,-5.417e-05,2.82029605,-0.49131089,-2.96585202,6.944e-05,0.00016497,2.363e-05,1.15154827,-1.36698937,2.11800075
5818,0.0,0.0,0.0,0.0,0.0,0.0,-0.21125866,-0.13763666,-0.07886516,2.39631677,0.59410477,1.71036994,-0.00029989,-1.218e-05,-0.00020112,-2.91321635,-0.34926778,-3.03746748,-0.0173213,-0.21510619,-0.05072157,-2.06844497,0.18441679,1.57850492,8.397e-05,0.00016779,0.00030853,2.82027721,-0.49129832,-2.9658649,0.00021096,0.00022126,0.00021215,1.15144598,-1.36696315,2.11812353
5819,0.0,0.0,0.0,0.0,0.0,0.0,-0.23678803,-0.13998286,-0.08908439,2.39398289,0.58756471,1.72870743,-0.00035593,0.00016817,-0.00023743,-2.91322017,-0.3492668,-3.03744292,-0.02464079,-0.18484759,-0.04913349,-2.07002401,0.18640772,1.58958817,-0.0003994,-0.00017177,6.841e-05,2.82027507,-0.49128854,-2.9658885,0.00042224,6.204e-05,0.00026033,1.15149081,-1.36696613,2.11807489
5820,0.0,0.0,0.0,0.0,0.0,0.0,-0.26644447,-0.13190266,-0.08641949,2.3907392,0.58077699,1.74551213,-3.569e-05,-0.00054478,-0.00011341,-2.91324663,-0.34927148,-3.0374434,-0.02787384,-0.11971286,-0.07501789,-2.07199526,0.18919151,1.59987247,3.97e-06,0.00033067,-0.00024982,2.82027578,-0.49128607,-2.9658978,0.0001034,-0.00039094,0.0001191,1.15138257,-1.36696362,2.11819291
5821,0.0,0.0,0.0,0.0,0.0,0.0,-0.28933242,-0.11936432,-0.06776857,2.39010477,0.5718199,1.76089633,-0.00040535,-0.00029697,-0.00047253,-2.9132576,-0.34926876,-3.03743005,-0.04038037,-0.02484419,-0.11178212,-2.07372952,0.19248542,1.60950768,-0.00040075,-5.445e-05,-0.00032471,2.82026434,-0.49129423,-2.96590185,-1.426e-05,0.00053055,-5.822e-05,1.15136647,-1.3669591,2.11821485
5822,0.0,0.0,0.0,0.0,0.0,0.0,-0.31347859,-0.10259911,-0.03365995,2.38776016,0.56251234,1.7744199,-0.00046726,0.00029896,-0.00036877,-2.91330791,-0.34925991,-3.03739214,-0.06175926,0.06231323,-0.13498862,-2.07531095,0.19544992,1.61900663,5.113e-05,2.986e-05,0.00012028,2.82025242,-0.49130195,-2.96590734,-4.65e-06,0.00037836,0.0001601,1.15145695,-1.36696422,2.118119
5823,0.0,0.0,0.0,0.0,0.0,0.0,-0.33977899,-0.08299154,0.00499536,2.38604426,0.5516603,1.78571403,0.00058243,-0.00080952,4.334e-05,-2.91333985,-0.34925604,-3.03737855,-0.09815633,0.1395269,-0.17466538,-2.07627177,0.19789079,1.62860811,-8.449e-05,-0.00055313,6.652e-05,2.82023215,-0.49130034,-2.96591568,0.00039128,9.272e-05,0.00043557,1.15139711,-1.36694479,2.11817551
5824,0.0,0.0,0.0,0.0,0.0,0.0,-0.36609867,-0.05727603,0.05475901,2.3843441,0.54094857,1.79579794,-0.00010304,-0.00077996,-0.00014922,-2.91334987,-0.3492527,-3.0373652,-0.15946294,0.20689377,-0.21292257,-2.07681346,0.19991478,1.63818073,1.376e-05,-0.00040924,0.00027626,2.82023287,-0.49129784,-2.96592474,0.00050782,-0.0006766,0.00039294,1.15151358,-1.36696398,2.1180532
5825,0.0,0.0,0.0,0.0,0.0,0.0,-0.38934797,-0.02996336,0.10211951,2.38440514,0.53067988,1.80272448,0.00015043,0.0003225,-0.00073848,-2.91337109,-0.34924948,-3.03735256,-0.19609243,0.2437655,-0.24738862,-2.07660127,0.20140566,1.64764833,-0.00019344,0.00041855,0.00017179,2.82023883,-0.49129233,-2.96592116,-7.835e-05,-0.00056675,0.00031898,1.15149713,-1.36697173,2.1180768
5826,0.0,0.0,0.0,0.0,0.0,0.0,-0.39545941,-0.00939967,0.14012729,2.38613343,0.52088356,1.8080194,-0.00035391,0.00036707,-0.00098297,-2.91339087,-0.34925652,-3.03734183,-0.21099076,0.25350821,-0.24962474,-2.07546258,0.20267612,1.65685642,-0.00071862,0.00074837,-0.00030341,2.82022882,-0.49128976,-2.96593046,0.00040495,0.00021416,3.283e-05,1.15159786,-1.36697686,2.11798167
5827,0.0,0.0,0.0,0.0,0.0,0.0,-0.38745648,-0.00619582,0.18009475,2.38753581,0.51245642,1.81020868,-0.00615907,-0.00303952,0.01267877,-2.91341186,-0.34924811,-3.03731894,-0.22097845,0.23618509,-0.22225276,-2.07319069,0.20349865,1.66576529,0.00248163,-0.00019386,0.00246916,2.820225,-0.49128255,-2.96592808,-0.00019813,0.0008082,-0.00051692,1.15159404,-1.36698818,2.11798358
5828,0.0,0.0,0.0,0.0,0.0,0.0,-0.39787588,0.02840838,0.19089206,2.38883305,0.50433272,1.81134069,0.00787055,-0.00051358,0.00168502,-2.91369796,-0.3493107,-3.03690314,-0.23295261,0.25456873,-0.22039102,-2.06968498,0.20422035,1.67412639,-0.00367985,-0.0028406,-0.00265633,2.82024026,-0.49127993,-2.96601367,4.274e-05,0.0001608,2.08e-05,1.15166295,-1.36700308,2.11790967
5829,0.0,0.0,0.0,0.0,0.0,0.0,-0.37620944,0.03552979,0.2063597,2.38931227,0.49816418,1.80992734,-0.00389117,0.00255433,-0.00997355,-2.91407514,-0.3493844,-3.03691769,-0.25721586,0.32653955,-0.24058333,-2.06575108,0.20491965,1.68173242,0.00067767,0.00483356,-0.00041655,2.82020473,-0.49130419,-2.96592307,9.094e-05,-0.00054452,0.00033449,1.15159321,-1.36698127,2.11799812
5830,0.0,0.0,0.0,0.0,0.0,0.0,-0.35486224,0.01499874,0.18491815,2.3903482,0.49386284,1.80808651,0.00098281,0.00094238,0.00366409,-2.91397381,-0.34939963,-3.03682566,-0.29751489,0.39848989,-0.2568593,-2.06208992,0.2051066,1.68871927,-0.00015278,-0.00303994,0.00102907,2.82022333,-0.4913016,-2.96597075,0.00018991,0.00037053,-1.596e-05,1.15163589,-1.3669821,2.11795115
5831,0.0,0.0,0.0,0.0,0.0,0.0,-0.32710904,-0.02131456,0.14076337,2.38750553,0.49181962,1.80440974,0.00022601,-0.00296668,-0.00109314,-2.91377521,-0.34941274,-3.03680277,-0.32617858,0.43241471,-0.27014068,-2.05840349,0.20463923,1.69530988,-0.00252046,0.00175988,-0.00176723,2.82016659,-0.49128717,-2.96597123,-0.00012119,6.801e-05,-0.00035399,1.15147507,-1.36700141,2.11811137
5832,0.0,0.0,0.0,0.0,0.0,0.0,-0.31186503,-0.05682951,0.08705486,2.38371778,0.49009299,1.80174577,-0.00063519,0.00265823,-0.00076717,-2.91391587,-0.34941623,-3.03681254,-0.33631161,0.45139888,-0.28550139,-2.05500841,0.20368323,1.7014854,0.0028495,-0.00075744,0.00167836,2.8202219,-0.49130139,-2.96596146,0.00012024,0.00107208,-0.00030136,1.15144956,-1.36700761,2.11813402
5833,0.0,0.0,0.0,0.0,0.0,0.0,-0.30284527,-0.05835101,0.04347606,2.3810389,0.48837346,1.79569387,-0.00132511,-0.00019695,-0.00129866,-2.91401839,-0.34942421,-3.03681254,-0.33667216,0.44793314,-0.28174445,-2.05199575,0.20239104,1.7072736,-0.00245359,-0.00020799,-0.00190915,2.82017565,-0.4912934,-2.96598554,0.00029532,-0.00037023,0.0001752,1.15154147,-1.36702776,2.11802673
5834,0.0,0.0,0.0,0.0,0.0,0.0,-0.30556366,-0.04287993,0.03242814,2.37998796,0.48596409,1.79149115,0.00148439,-0.00209423,0.00198832,-2.91392469,-0.34942764,-3.03682256,-0.33665061,0.4454571,-0.27510884,-2.04978728,0.20088442,1.71217108,0.00129043,-0.00018035,0.0009807,2.82022023,-0.49130768,-2.96597576,0.00042633,0.0002096,8.372e-05,1.15152645,-1.3670243,2.11802769
5835,0.0,0.0,0.0,0.0,0.0,0.0,-0.3039149,-0.02794372,0.04583898,2.3800056,0.4823496,1.78502119,-0.003605,0.00428441,-0.00244103,-2.91400909,-0.34944624,-3.03681374,-0.36711219,0.44960907,-0.26998287,-2.04827428,0.19975887,1.71606278,-0.0016891,-0.00085736,-0.00031593,2.82018828,-0.49130657,-2.96598411,0.00035012,-0.00058579,1.983e-05,1.15146112,-1.36701679,2.11809039
5836,0.0,0.0,0.0,0.0,0.0,0.0,-0.29441008,-0.01710396,0.08373747,2.3785398,0.47783294,1.77783942,0.00799252,-0.00082739,-0.00290099,-2.91414094,-0.34948877,-3.03669333,-0.43671876,0.45153713,-0.2769295,-2.0471561,0.19874404,1.71895027,-0.00191625,0.00305102,-0.0006405,2.8201654,-0.49130738,-2.96596694,0.00039464,0.00024306,0.00027737,1.15139949,-1.3670187,2.11816072
5837,0.0,0.0,0.0,0.0,0.0,0.0,-0.28593653,0.00364992,0.12451316,2.37493014,0.47380981,1.76816547,-0.00357154,0.00459121,-0.00172721,-2.91422987,-0.34951749,-3.03663945,-0.48749155,0.44569141,-0.30709401,-2.04615831,0.19814286,1.72048128,0.00364709,-0.0008715,0.00078841,2.82014441,-0.49131906,-2.96590686,0.00085745,-0.00078018,0.00069068,1.15139282,-1.36700332,2.11818624
5838,0.0,0.0,0.0,0.0,0.0,0.0,-0.27681723,0.01567642,0.15658772,2.37178206,0.46995553,1.75850308,-0.00182672,0.00160869,0.00054601,-2.91434407,-0.34950265,-3.03663278,-0.49553835,0.42600477,-0.32454446,-2.04513073,0.19733454,1.72103322,-0.00172001,-0.00135301,0.00069857,2.82016993,-0.49130979,-2.9659698,0.00026738,-0.00033335,0.00036943,1.15138352,-1.36702371,2.11818147
5839,0.0,0.0,0.0,0.0,0.0,0.0,-0.26494014,0.02440702,0.16698597,2.36597157,0.46814668,1.74723494,-9.99e-05,-0.00326474,-0.00061081,-2.91427302,-0.3494902,-3.03667259,-0.47927302,0.39691496,-0.30839336,-2.0434196,0.19632177,1.72072697,-0.00086129,0.00114014,-0.00090389,2.82015753,-0.49131167,-2.96595168,-0.00044665,0.00106629,5.531e-05,1.15123761,-1.3670224,2.11830449
5840,0.0,0.0,0.0,0.0,0.0,0.0,-0.26004869,0.01789854,0.15567018,2.35941291,0.46716633,1.73703623,-0.00119366,0.00084596,0.00021227,-2.91439533,-0.34948894,-3.03670406,-0.44174513,0.37427974,-0.28477579,-2.04077005,0.19514167,1.71955609,0.00112928,-0.0012072,0.00039476,2.82016134,-0.49131587,-2.96594596,0.00042816,0.00036155,-0.00011043,1.15125966,-1.367033,2.1182785
